# u	v
54	110
54	110
54	111
55	17
55	18
55	28
55	31
55	44
55	44
55	44
55	45
55	45
55	47
55	51
55	53
55	54
55	54
55	55
55	55
55	55
55	55
55	55
55	55
55	55
55	55
55	56
55	56
55	57
55	63
55	65
55	66
55	66
55	67
55	67
55	69
55	72
55	73
55	73
55	73
55	74
55	75
55	76
55	77
55	77
55	84
55	84
55	84
55	84
55	86
55	87
55	90
55	90
55	91
55	91
55	94
55	97
55	97
55	97
55	97
55	99
55	99
55	99
55	100
55	104
55	106
55	106
55	107
55	107
55	108
55	109
55	109
55	111
55	111
56	28
56	32
56	33
56	40
56	40
56	49
56	49
56	49
56	53
56	56
56	56
56	56
56	56
56	56
56	56
56	56
56	56
56	57
56	59
56	59
56	62
56	63
56	65
56	65
56	65
56	66
56	67
56	67
56	67
56	72
56	74
56	74
56	75
56	77
56	80
56	80
56	84
56	84
56	84
56	84
56	84
56	84
56	85
56	86
56	86
56	92
56	96
56	96
56	97
56	98
56	98
56	100
56	104
56	106
56	106
56	106
56	107
56	107
56	110
56	110
56	110
56	111
57	23
57	39
57	40
57	53
57	54
57	55
57	57
57	57
57	57
57	57
57	57
57	57
57	57
57	59
57	62
57	66
57	67
57	74
57	74
57	74
57	75
57	76
57	77
57	77
57	77
57	79
57	80
57	85
57	86
57	90
57	106
57	110
58	5
58	17
58	18
58	29
58	58
58	58
58	61
58	62
58	63
58	63
58	63
58	67
58	70
58	71
58	78
58	80
58	86
58	97
59	14
59	17
59	23
59	37
59	40
59	41
59	41
59	47
59	49
59	51
59	59
59	59
59	59
59	64
59	64
59	67
59	71
59	83
59	93
59	97
59	97
59	99
59	99
59	99
59	99
59	102
59	104
59	104
59	109
59	110
59	111
59	112
60	12
60	22
60	30
60	31
60	38
60	43
60	45
60	49
60	49
60	49
60	53
60	60
60	60
60	65
60	69
60	69
60	69
60	73
60	73
60	73
60	78
60	78
60	83
60	83
60	85
60	89
60	90
60	90
60	90
60	93
60	93
60	97
60	99
60	104
60	104
60	104
60	104
60	104
60	111
61	6
61	9
61	28
61	32
61	40
61	40
61	44
61	51
61	51
61	51
61	53
61	61
61	61
61	61
61	67
61	72
61	72
61	73
61	74
61	74
61	81
61	85
61	87
61	88
61	94
61	95
61	98
61	98
61	98
61	98
61	98
61	98
61	98
61	98
61	100
61	101
61	106
61	107
61	108
61	109
61	111
61	111
62	13
62	18
62	21
62	27
62	32
62	34
62	35
62	45
62	45
62	47
62	49
62	53
62	56
62	56
62	62
62	62
62	62
62	62
62	62
62	62
62	62
62	62
62	62
62	62
62	62
62	62
62	62
62	65
62	66
62	74
62	77
62	77
62	80
62	81
62	81
62	85
62	92
62	93
62	98
62	99
62	99
62	102
62	102
62	106
62	110
62	111
62	111
62	112
63	12
63	19
63	53
63	55
63	57
63	58
63	63
63	67
63	73
63	78
63	78
63	78
63	78
63	93
63	93
63	93
63	93
63	93
63	94
63	97
63	98
63	99
63	99
63	99
63	99
63	99
63	101
63	109
63	109
63	109
63	109
63	109
63	109
63	109
63	109
63	109
63	111
63	112
63	112
64	1
64	12
64	21
64	22
64	27
64	32
64	56
64	61
64	63
64	64
64	64
64	64
64	69
64	75
64	77
64	77
64	78
64	80
64	81
64	82
64	83
64	83
64	87
64	98
64	102
64	103
64	111
65	20
65	40
65	45
65	50
65	52
65	55
65	60
65	65
65	65
65	65
65	66
65	67
65	73
65	73
65	73
65	74
65	74
65	75
65	76
65	76
65	80
65	83
65	84
65	84
65	97
65	98
65	99
65	102
65	105
65	109
65	110
65	110
65	110
66	17
66	17
66	31
66	45
66	45
66	61
66	64
66	64
66	65
66	65
66	66
66	66
66	66
66	66
66	67
66	67
66	69
66	75
66	75
66	80
66	80
66	84
66	97
66	99
66	101
66	102
66	105
66	105
66	106
66	108
66	110
66	110
66	110
66	112
67	13
67	14
67	18
67	18
67	20
67	21
67	26
67	28
67	28
67	32
67	34
67	44
67	51
67	54
67	56
67	56
67	56
67	61
67	64
67	65
67	67
67	67
67	67
67	67
67	67
67	67
67	67
67	69
67	73
67	73
67	74
67	74
67	74
67	78
67	80
67	80
67	80
67	83
67	84
67	84
67	84
67	84
67	84
67	84
67	86
67	95
67	97
67	98
67	98
67	99
67	102
67	104
67	107
67	107
67	110
67	112
67	112
68	10
68	17
68	70
69	20
69	28
69	32
69	41
69	59
69	61
69	61
69	67
69	69
69	69
69	69
69	69
69	69
69	69
69	70
69	74
69	77
69	84
69	85
69	96
69	98
69	98
69	98
69	99
69	105
69	105
69	107
69	107
69	110
69	111
69	111
69	111
69	111
69	112
70	13
70	13
70	43
70	48
70	48
70	70
70	72
71	44
71	53
71	61
71	74
71	74
71	98
71	103
71	106
71	107
71	110
72	25
72	53
72	66
72	72
72	72
72	72
72	72
72	72
72	72
72	72
72	72
72	78
72	83
72	83
72	83
72	83
72	85
72	87
72	87
72	93
72	97
72	100
73	14
73	16
73	17
73	21
73	55
73	58
73	61
73	62
73	71
73	73
73	73
73	73
73	73
73	73
73	73
73	73
73	73
73	73
73	73
73	82
73	87
73	88
73	95
73	99
73	100
73	100
73	100
73	100
73	100
73	100
73	101
73	112
73	112
73	112
74	32
74	45
74	46
74	53
74	53
74	54
74	56
74	60
74	66
74	74
74	74
74	74
74	75
74	75
74	77
74	84
74	84
74	84
74	88
74	95
74	96
74	98
74	100
74	101
74	101
74	102
74	107
74	107
74	111
74	111
75	37
75	46
75	49
75	56
75	57
75	60
75	62
75	75
75	75
75	75
75	75
75	75
75	75
75	75
75	77
75	79
75	79
75	79
75	88
75	92
75	92
75	92
75	96
75	102
75	103
75	105
75	109
75	110
75	110
75	110
75	111
75	112
76	76
76	87
76	91
76	99
76	101
76	101
76	111
76	112
76	112
77	12
77	16
77	17
77	19
77	23
77	53
77	67
77	67
77	75
77	75
77	77
77	82
77	97
77	98
77	111
78	51
78	54
78	56
78	63
78	72
78	93
78	93
78	93
78	93
78	93
78	93
78	93
78	93
78	93
78	109
78	109
78	109
78	109
78	109
78	109
78	109
78	109
78	112
78	112
78	112
78	112
78	112
78	112
78	112
78	112
78	112
79	65
79	89
79	106
79	108
80	17
80	53
80	55
80	56
80	80
80	84
80	110
80	110
81	55
81	97
82	1
82	12
82	53
82	73
82	99
83	44
83	67
83	83
83	83
83	86
83	105
83	105
83	109
83	109
84	57
84	65
84	74
84	74
84	78
84	98
84	102
84	107
85	39
85	49
85	66
85	85
85	85
85	85
85	110
85	111
86	19
86	20
86	23
86	33
86	53
86	69
86	72
86	86
86	94
86	111
86	111
87	77
87	87
87	107
88	51
88	88
88	88
88	88
88	88
88	88
88	88
88	106
88	110
88	111
88	112
89	99
90	90
92	92
92	103
93	27
93	60
93	93
93	109
93	109
93	109
94	53
95	95
97	4
97	4
97	86
97	104
98	108
99	97
100	100
100	100
100	100
106	1
109	112
110	110
110	110
111	111
111	111
112	112
112	112
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	1
113	2
113	2
113	2
113	2
113	2
113	2
113	2
113	2
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	3
113	4
113	4
113	4
113	4
113	4
113	4
113	4
113	4
113	4
113	4
113	4
113	4
113	5
113	5
113	5
113	5
113	5
113	5
113	5
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	6
113	7
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	8
113	9
113	9
113	9
113	9
113	9
113	9
113	9
113	9
113	9
113	9
113	9
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	10
113	11
113	11
113	11
113	11
113	11
113	11
113	11
113	11
113	11
113	11
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	12
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	13
113	14
113	14
113	14
113	14
113	14
113	14
113	14
113	15
113	15
113	15
113	15
113	15
113	15
113	15
113	15
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	16
113	17
113	17
113	17
113	17
113	17
113	17
113	17
113	17
113	18
113	18
113	18
113	18
113	18
113	18
113	18
113	18
113	18
113	19
113	19
113	19
113	19
113	19
113	19
113	19
113	19
113	20
113	20
113	20
113	20
113	20
113	20
113	20
113	20
113	20
113	20
113	20
113	20
113	21
113	21
113	21
113	21
113	21
113	22
113	22
113	22
113	22
113	22
113	22
113	22
113	23
113	23
113	23
113	23
113	23
113	23
113	23
113	23
113	23
113	23
113	23
113	24
113	24
113	24
113	24
113	24
113	24
113	25
113	25
113	25
113	25
113	25
113	25
113	26
113	26
113	26
113	26
113	26
113	26
113	26
113	27
113	27
113	27
113	28
113	28
113	28
113	28
113	28
113	28
113	28
113	28
113	28
113	28
113	28
113	28
113	28
113	29
113	29
113	29
113	29
113	29
113	30
113	30
113	30
113	30
113	30
113	30
113	30
113	30
113	30
113	30
113	30
113	31
113	31
113	31
113	31
113	31
113	31
113	31
113	31
113	31
113	31
113	31
113	31
113	31
113	31
113	31
113	31
113	32
113	32
113	32
113	32
113	32
113	32
113	32
113	32
113	32
113	32
113	32
113	32
113	32
113	32
113	32
113	33
113	33
113	33
113	33
113	33
113	33
113	33
113	33
113	33
113	34
113	34
113	34
113	34
113	34
113	34
113	34
113	35
113	35
113	35
113	35
113	36
113	36
113	36
113	36
113	36
113	36
113	36
113	36
113	36
113	36
113	36
113	37
113	37
113	37
113	38
113	38
113	38
113	38
113	38
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	39
113	40
113	40
113	40
113	40
113	41
113	41
113	41
113	41
113	41
113	41
113	41
113	41
113	42
113	42
113	42
113	42
113	42
113	42
113	42
113	43
113	43
113	43
113	43
113	43
113	43
113	43
113	44
113	44
113	44
113	44
113	44
113	44
113	44
113	44
113	44
113	44
113	45
113	45
113	45
113	45
113	45
113	45
113	45
113	45
113	45
113	45
113	45
113	45
113	46
113	46
113	46
113	46
113	46
113	47
113	47
113	47
113	47
113	47
113	47
113	47
113	48
113	48
113	49
113	49
113	49
113	49
113	49
113	49
113	49
113	50
113	50
113	50
113	50
113	50
113	51
113	51
113	51
113	51
113	51
113	51
113	51
113	51
113	51
113	51
113	52
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	53
113	54
113	54
113	54
113	54
113	54
113	54
113	54
113	54
113	54
113	54
113	54
113	55
113	55
113	55
113	55
113	55
113	55
113	55
113	55
113	55
113	56
113	56
113	56
113	56
113	56
113	56
113	56
113	56
113	56
113	56
113	56
113	56
113	56
113	57
113	57
113	57
113	57
113	57
113	58
113	58
113	58
113	58
113	58
113	58
113	58
113	59
113	59
113	59
113	59
113	59
113	60
113	60
113	60
113	60
113	60
113	60
113	60
113	60
113	60
113	61
113	61
113	61
113	61
113	61
113	61
113	61
113	62
113	62
113	62
113	62
113	62
113	62
113	62
113	62
113	62
113	62
113	62
113	62
113	62
113	62
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	63
113	64
113	64
113	64
113	64
113	64
113	65
113	65
113	65
113	65
113	65
113	65
113	65
113	65
113	65
113	65
113	65
113	65
113	65
113	65
113	65
113	66
113	66
113	66
113	66
113	66
113	66
113	66
113	66
113	66
113	66
113	67
113	67
113	67
113	67
113	67
113	67
113	67
113	67
113	67
113	67
113	69
113	69
113	69
113	70
113	70
113	70
113	70
113	70
113	71
113	71
113	71
113	71
113	71
113	71
113	72
113	72
113	72
113	72
113	72
113	72
113	72
113	72
113	72
113	72
113	72
113	72
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	73
113	74
113	74
113	74
113	74
113	74
113	74
113	74
113	74
113	74
113	74
113	74
113	74
113	74
113	74
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	75
113	76
113	76
113	76
113	76
113	76
113	76
113	77
113	77
113	77
113	77
113	77
113	77
113	77
113	77
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	78
113	79
113	79
113	79
113	79
113	79
113	79
113	79
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	80
113	81
113	81
113	81
113	81
113	81
113	82
113	82
113	82
113	82
113	82
113	82
113	82
113	82
113	82
113	82
113	82
113	83
113	83
113	83
113	83
113	83
113	83
113	83
113	83
113	83
113	83
113	83
113	84
113	84
113	84
113	84
113	84
113	84
113	84
113	84
113	84
113	84
113	84
113	84
113	84
113	84
113	85
113	85
113	85
113	85
113	85
113	85
113	86
113	86
113	86
113	86
113	86
113	87
113	87
113	87
113	87
113	87
113	87
113	87
113	88
113	88
113	88
113	88
113	88
113	88
113	88
113	88
113	89
113	89
113	89
113	89
113	90
113	90
113	90
113	91
113	91
113	91
113	91
113	91
113	91
113	91
113	91
113	91
113	91
113	92
113	92
113	92
113	92
113	92
113	92
113	92
113	92
113	93
113	93
113	93
113	93
113	93
113	93
113	93
113	93
113	93
113	93
113	93
113	93
113	93
113	94
113	94
113	94
113	95
113	95
113	95
113	95
113	95
113	95
113	95
113	95
113	95
113	96
113	96
113	96
113	96
113	96
113	96
113	96
113	96
113	96
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	97
113	98
113	98
113	98
113	98
113	98
113	98
113	98
113	98
113	98
113	98
113	98
113	98
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	99
113	100
113	100
113	100
113	100
113	100
113	100
113	100
113	100
113	100
113	100
113	100
113	100
113	100
113	101
113	101
113	101
113	101
113	101
113	101
113	101
113	101
113	101
113	102
113	102
113	102
113	102
113	102
113	103
113	103
113	103
113	103
113	103
113	104
113	104
113	104
113	104
113	104
113	104
113	104
113	104
113	104
113	105
113	105
113	105
113	105
113	105
113	105
113	105
113	105
113	105
113	106
113	106
113	106
113	106
113	106
113	106
113	106
113	106
113	106
113	106
113	106
113	106
113	106
113	106
113	106
113	106
113	107
113	107
113	107
113	107
113	107
113	107
113	107
113	107
113	108
113	108
113	108
113	108
113	108
113	108
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	109
113	110
113	110
113	110
113	110
113	110
113	110
113	110
113	110
113	110
113	110
113	110
113	110
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	111
113	112
113	112
113	112
113	112
113	112
113	112
113	112
113	112
113	112
113	112
113	112
113	112
113	112
